QuestionKey,Delta_TP9_mean,Delta_TP9_median,Delta_TP9_std,Delta_TP9_min,Delta_TP9_max,Delta_AF7_mean,Delta_AF7_median,Delta_AF7_std,Delta_AF7_min,Delta_AF7_max,Delta_AF8_mean,Delta_AF8_median,Delta_AF8_std,Delta_AF8_min,Delta_AF8_max,Delta_TP10_mean,Delta_TP10_median,Delta_TP10_std,Delta_TP10_min,Delta_TP10_max,Theta_TP9_mean,Theta_TP9_median,Theta_TP9_std,Theta_TP9_min,Theta_TP9_max,Theta_AF7_mean,Theta_AF7_median,Theta_AF7_std,Theta_AF7_min,Theta_AF7_max,Theta_AF8_mean,Theta_AF8_median,Theta_AF8_std,Theta_AF8_min,Theta_AF8_max,Theta_TP10_mean,Theta_TP10_median,Theta_TP10_std,Theta_TP10_min,Theta_TP10_max,Alpha_TP9_mean,Alpha_TP9_median,Alpha_TP9_std,Alpha_TP9_min,Alpha_TP9_max,Alpha_AF7_mean,Alpha_AF7_median,Alpha_AF7_std,Alpha_AF7_min,Alpha_AF7_max,Alpha_AF8_mean,Alpha_AF8_median,Alpha_AF8_std,Alpha_AF8_min,Alpha_AF8_max,Alpha_TP10_mean,Alpha_TP10_median,Alpha_TP10_std,Alpha_TP10_min,Alpha_TP10_max,Beta_TP9_mean,Beta_TP9_median,Beta_TP9_std,Beta_TP9_min,Beta_TP9_max,Beta_AF7_mean,Beta_AF7_median,Beta_AF7_std,Beta_AF7_min,Beta_AF7_max,Beta_AF8_mean,Beta_AF8_median,Beta_AF8_std,Beta_AF8_min,Beta_AF8_max,Beta_TP10_mean,Beta_TP10_median,Beta_TP10_std,Beta_TP10_min,Beta_TP10_max,Participant,ResponseTime,Category,ET_GazeLeftx_mean,ET_GazeLeftx_median,ET_GazeLeftx_std,ET_GazeLeftx_min,ET_GazeLeftx_max,ET_GazeLefty_mean,ET_GazeLefty_median,ET_GazeLefty_std,ET_GazeLefty_min,ET_GazeLefty_max,ET_GazeRightx_mean,ET_GazeRightx_median,ET_GazeRightx_std,ET_GazeRightx_min,ET_GazeRightx_max,ET_GazeRighty_mean,ET_GazeRighty_median,ET_GazeRighty_std,ET_GazeRighty_min,ET_GazeRighty_max,ET_PupilLeft_mean,ET_PupilLeft_median,ET_PupilLeft_std,ET_PupilLeft_min,ET_PupilLeft_max,ET_PupilRight_mean,ET_PupilRight_median,ET_PupilRight_std,ET_PupilRight_min,ET_PupilRight_max,ET_DistanceLeft_mean,ET_DistanceLeft_median,ET_DistanceLeft_std,ET_DistanceLeft_min,ET_DistanceLeft_max,ET_DistanceRight_mean,ET_DistanceRight_median,ET_DistanceRight_std,ET_DistanceRight_min,ET_DistanceRight_max,FixationCount,SaccadeCount,AvgFixationDuration,AvgSaccadeAmplitude,TotalScanpathLength,MeanGazeVelocity,MeanGazeAcceleration,StdGazeVelocity
2spl1,1.1392313473434652,1.1336861,0.16535628964801816,0.77821434,1.4615194,1.2000219377264438,1.3659194,0.31024067495777696,0.50535095,1.5459714,1.4098070619452887,1.5585556,0.31090433905381076,0.8863682,1.8583529,1.2785984612462005,1.3123171,0.2598260725265263,0.71125865,1.6372429,1.0775443737325228,1.0943258,0.16846187794420175,0.6352789,1.3321455,0.9274509501884498,1.0800648,0.28008279978491335,0.46040246,1.2462022,1.0313107692644377,1.0787593,0.24734821633440943,0.52418566,1.409046,0.9621311500121581,0.78621227,0.3472478324469791,0.5885723,1.6025763,1.01671104468693,1.1251369,0.1786942829522832,0.50864404,1.1843652,0.879564452212766,0.85949767,0.1691692546970341,0.60791725,1.097088,0.9605955713677811,0.95374924,0.09684883542609748,0.7258916,1.067795,0.9424217391793313,0.8450728,0.31020968522103426,0.4194883,1.381193,0.5057623244620061,0.502769,0.10194784818207864,0.31825352,0.6954751,0.6946993958237082,0.708109,0.044254011695606985,0.5665947,0.75922734,0.6155132648753799,0.6255332,0.051459236534912786,0.5188708,0.6852074,0.4676899473556231,0.49224442,0.07227336976740778,0.3289777,0.5573337,18,5.405101099982858,2,871.2480739599383,731.0,385.8151524796022,-1.0,1596.0,631.5639445300462,572.0,221.01266511772883,-1.0,1022.0,868.3158705701079,697.0,416.13130466972984,-1.0,1638.0,608.1741140215717,544.0,208.49107111885988,-1.0,996.0,0.35517248497538273,-1.0,1.9697572354856614,-1.0,3.5265655517578125,0.43119851980811824,-1.0,2.0662980782282836,-1.0,3.760269165039064,610.7135818551978,633.6123657226562,117.35602009343188,-1.0,636.3853759765625,611.2506637690798,633.173583984375,114.79888580708568,-1.0,637.029541015625,21,24,331.6619897169736,5.208681935646261,473.99005614380974,26.20908179782102,-220.0298930963994,55.65388308483195
2spl2,1.1316008182931534,1.0762521,0.26500369954506664,0.5435421,1.4749804,1.2175744001350048,1.2336342,0.23200280689879763,0.8404614,1.4968865,1.3033517926229508,1.2727158,0.13358216497672135,1.0416012,1.521442,1.0862238579267116,0.9540479,0.2786733647530567,0.82405245,1.7536662,0.8729098362970106,0.96228474,0.14449333724342708,0.4981584,1.0690541,0.7693764332160077,0.7622109,0.2564929301395472,0.35795242,1.0889179,1.0030496073866924,1.023699,0.08538170350166818,0.7549943,1.1380287,0.7799929492140791,0.67759836,0.25759084454778064,0.51113254,1.2317196,0.9264955323143683,0.9207818,0.0816977154895102,0.7780002,1.053834,0.7423977849855352,0.6582938,0.10899060222613272,0.5524714,0.96215355,0.8646888462632595,0.9084845,0.10127075117035914,0.5424485,1.0041044,0.6944344041128254,0.7062576,0.06290472514809908,0.45083085,1.0085406,0.4787197730472517,0.49137244,0.12749876557846565,0.31222928,0.64160603,0.6924229739729991,0.7094822,0.06670495746427056,0.49373606,0.76751494,0.6048151766297011,0.60777193,0.04762578123203929,0.47006804,0.68170655,0.4771790519382835,0.45619932,0.06885467930076816,0.37765333,0.5831209,18,6.766583599965088,2,753.2844827586207,675.0,462.2705173130994,-1.0,1593.0,566.371921182266,557.5,257.94514198945336,-1.0,1018.0,767.1637931034483,632.5,510.76157109740114,-1.0,1714.0,542.564039408867,527.0,255.14610226650305,-1.0,1008.0,0.3388350538432304,-1.0,2.0156088378477515,-1.0,3.7332763671875,0.4004913480411022,-1.0,2.109246591608048,-1.0,3.974212646484375,575.1292157102688,632.11572265625,181.20724995851285,-1.0,636.4368896484375,571.589959882163,632.6990661621094,186.7911074739033,-1.0,637.2310791015625,27,31,240.99605503356295,8.33355557566509,1066.6951136851314,36.10795167813403,-267.2946321737545,78.96518216616218
3Item12,0.8052178521632503,0.7290755,0.22474094446368767,0.4300012,1.265964,1.0804506317423133,1.1449603,0.20243619513216662,0.7052258,1.3253568,1.112874212430454,1.1258072,0.21413075134662604,0.7561479,1.4398513,0.9069565591800879,0.82976353,0.28000493091854217,0.4676244,1.4279292,0.7202295911530014,0.69176316,0.25031757435623503,0.3359211,1.1768292,0.5036962856515373,0.50811076,0.1480985080792049,0.19565685,0.78978014,0.7771513773060029,0.85625803,0.1881079204905209,0.32774547,1.0285456,0.7651596494472914,0.84436804,0.34606021282307986,0.10019986,1.2465724,0.9000321592642753,0.90236104,0.10799724531335604,0.63750833,1.1271466,0.6238968241105417,0.6360375,0.17488076496710428,0.18054129,0.88155174,0.827971796079795,0.8305742,0.06850322854839659,0.5884634,0.92739195,0.9105762549084919,1.054236,0.2767975630621995,0.3601139,1.2286258,0.44415032459370424,0.4860127,0.1346200181493022,0.13414268,0.6619404,0.6055145285834553,0.61426914,0.06756080989082712,0.4407495,0.7154243,0.3466506438726208,0.35372773,0.04664104005166125,0.26565683,0.47613564,0.3959462891691069,0.38157204,0.1140177130545496,0.18051983,0.62881154,18,8.956619799952023,3,838.3265116279069,628.0,491.77893588736873,-1.0,1750.0,501.2102325581395,497.0,212.98792266807027,-1.0,1032.0,855.8316279069768,627.0,513.9138865584649,-1.0,1718.0,475.6586046511628,470.0,208.47112994017982,-1.0,990.0,0.29538369821947674,-1.0,1.9744185237859015,-1.0,3.6443939208984375,0.4293195289789244,-1.0,2.1184939551735713,-1.0,3.980911254882813,579.5219699309594,629.3309936523438,170.20915907233368,-1.0,639.306884765625,582.037853606468,629.6671752929688,166.53365365412088,-1.0,635.5896606445312,31,36,289.3316054668421,6.323920722717294,961.2359498530287,28.385499536529778,-216.17752334697133,60.19755051840819
3Item15,0.7549473560732768,0.83016545,0.35596421811011125,0.07549422,1.4110209,0.9687748592357369,0.9936652,0.28428434841222605,-0.11772865,1.383718,1.1183546137092257,1.2104836,0.32539671837706063,0.012881566,1.5794841,0.753607184747614,0.81624883,0.3479960627360782,0.11070778,1.3578207,0.5321714931715801,0.58311635,0.3059293728397481,-0.2463521,1.0891484,0.6324966883778367,0.668845,0.20177059510979825,0.065145425,1.1077656,0.8029121671951219,0.8996496,0.32773806868994926,-0.22681488,1.2403753,0.5662139950012725,0.5926748,0.29072985738080337,-0.025449468,1.1344378,0.6967692188848357,0.67638487,0.2526304945379311,0.008356751,1.3630898,0.6900846583902439,0.68665093,0.20241915360114845,0.22931764,1.018616,0.7789243015685048,0.85157514,0.2686700352462442,0.019966057,1.0970409,0.67392280278579,0.6303284,0.28136009025231073,0.03017917,1.3319561,0.32595188311395545,0.33743638,0.1707955117380113,-0.114345066,0.6855343,0.5845756508536586,0.58258027,0.08172792367035682,0.240332,0.77986217,0.20278572955721103,0.20273228,0.13616498648251701,-0.13177574,0.4483515,0.3383158936447508,0.3558075,0.14665782963836405,0.036522396,0.6984975,18,30.86528459994588,3,752.015928725702,725.0,471.1014260447994,-1.0,1715.0,516.8091252699784,507.0,230.4902418036833,-1.0,1076.0,781.0990820734341,757.5,513.1524688517551,-1.0,1802.0,479.880939524838,468.5,230.98746828229608,-1.0,1060.0,0.32970842892871305,-1.0,1.994321209272658,-1.0,4.0281982421875,0.4024270883646691,-1.0,2.11669488423504,-1.0,4.298995971679688,578.6952011569788,632.2812805175781,175.25067312966956,-1.0,639.1304321289064,570.3580961783555,632.2406921386719,188.37181107739002,-1.0,639.0403442382812,95,110,367.39458231410805,5.7777440933543,2680.873259316395,24.36955228911153,-84.91308807745108,48.28668380168266
3Item2,0.8368217208943617,0.9114518,0.22585848728570382,0.5200081,1.1430032,1.2238963834737524,1.2601756,0.08198601228223769,1.0038962,1.3404183,1.2943034981205443,1.3758931,0.17696103677657798,0.9608711,1.4951984,0.8074742592287751,0.86443496,0.32782736961812675,0.17875394,1.2066314,0.7793200753272844,0.7867331,0.18736957067791057,0.42791247,1.0518968,0.8253654608943616,0.8111006,0.08285319616790429,0.66965294,0.95694804,0.8194076188788075,0.84901583,0.11341798455400698,0.58075774,0.9696104,0.8065492621257291,0.77072746,0.18332818832823003,0.44945693,1.1352322,0.7355215057679844,0.73662496,0.09332255652063962,0.59880316,0.8989599,0.7497902584445885,0.77185297,0.14979835390803836,0.3860367,0.98620194,0.7290836353337653,0.66588974,0.13360567070838417,0.52699775,0.9620266,0.8051788084381076,0.8607703,0.19731529400297906,0.4070481,1.0020422,0.46317764530784183,0.4549822,0.08433688522465456,0.3123536,0.66219175,0.6323344778483474,0.6663522,0.10283781961166957,0.43221816,0.75431985,0.2563425234219054,0.26389605,0.0778637698144851,0.12131841,0.35644415,0.38275538159429684,0.35550782,0.13160110701700958,0.19232911,0.5822478,18,5.063539499999024,3,811.3667763157895,764.0,383.86265650504845,-1.0,1464.0,608.5427631578947,634.0,274.6216114397814,-1.0,1062.0,860.0049342105264,763.0,429.5126370808973,-1.0,1589.0,572.1546052631579,604.0,265.19929240187173,-1.0,997.0,0.40053969935366984,-1.0,2.0643387774635653,-1.0,3.7037353515625,0.5158891175922595,-1.0,2.2011655582283565,-1.0,4.06793212890625,602.5920081891512,633.4048156738281,135.22089101409108,-1.0,638.7774658203125,603.0752193049381,633.1530456542969,135.32233311666317,-1.0,637.4962158203125,21,21,239.11091702355853,7.3393688528015915,902.7423688945958,35.731514495048884,-61.884502391902124,64.48777945011155
3Item5,0.5470186315499093,0.65788835,0.3291931658854594,-0.16663204,1.0658509,1.0269670058008167,1.0594884,0.2908724237104491,0.4316737,1.6966662,1.1183015410757713,1.2175429,0.41919255894971236,-0.03746184,1.7637709,0.6465714058870236,0.56438786,0.2963998003780904,0.20345399,1.2659845,0.5021389844556488,0.4947697,0.24009795396952083,-0.06381623,0.868528,0.5484370947388157,0.58158463,0.19610688366436527,0.0046041557,0.9279379,0.7182280665521779,0.7948927,0.369263867387317,-0.34709704,1.1943965,0.4875174712021325,0.42421123,0.3146936391221845,0.025470886,1.1060194,0.6170603181882487,0.6743519,0.2860182687152851,-0.4756334,1.0234797,0.5855220583257713,0.60658747,0.15133695795948576,0.256812,0.80057317,0.6883508996145644,0.7237875,0.3006302452950728,-0.20754308,1.0810442,0.6030163557826679,0.6067363,0.24458782132657592,0.09165738,0.950923,0.3802434427790381,0.35976046,0.15212518554621923,0.10874918,0.68868554,0.5430588987545372,0.5416502,0.10178026576350209,0.29099792,0.74742407,0.224393871917196,0.18683012,0.10887806800471546,0.03847779,0.4365098,0.3664179718544691,0.3808202,0.17000753657778625,0.014070615,0.61969656,18,14.433776700054295,3,720.3735565819861,650.0,402.9623002586555,-1.0,1563.0,561.8360277136259,595.0,209.457277061094,-1.0,1047.0,757.5427251732102,650.0,445.82478225763157,-1.0,1635.0,521.1547344110854,557.0,203.90606877249084,-1.0,1039.0,0.3931193450857255,-1.0,2.0234256990330235,-1.0,3.7996673583984375,0.4604929600246509,-1.0,2.1309325640699526,-1.0,4.08709716796875,600.6377416174627,633.0624389648438,138.43368116482912,-1.0,638.2556762695312,598.4566680696765,633.3211669921875,144.46288886036703,-1.0,637.2432250976562,45,52,334.4182530567614,5.581890696183899,1261.5072973375613,25.391975884466365,-170.3290090286336,55.16516053433597
3Item6,0.8509824236589459,0.78272945,0.4095248772496189,0.3786427,1.7676752,1.1070705074958038,1.1772358,0.3128606646329074,0.45886627,1.3972774,1.3103832509432696,1.3077848,0.2566781501312575,0.8491986,1.7777387,0.9378376160490098,1.0875006,0.23941862464896374,0.46299565,1.2530093,0.6961858793991272,0.626196,0.20938671368630352,0.39711443,1.2531617,0.6700066876032226,0.7428332,0.19295290160645778,0.38090992,0.89714396,0.9114770172809668,0.9210987,0.21491190183879966,0.5871838,1.3924257,0.6260377198422289,0.55560845,0.1407717859963026,0.28915188,0.96927744,0.6997631553205773,0.66245663,0.20621178613039187,0.4813167,1.0939418,0.7769394812487411,0.852114,0.22526976704142357,0.3436323,0.9763537,0.7539003657468949,0.7297375,0.11740047365435202,0.4858447,0.9437378,0.5967330377274254,0.59343696,0.11758757310961492,0.37772724,0.82887566,0.39983266406847934,0.4242614,0.13316681033687053,0.19403078,0.65162057,0.5957981559953005,0.5979396,0.10012296918418663,0.32217234,0.8295153,0.3732520293924136,0.3746794,0.07905913294903341,0.19082373,0.509589,0.353222137713998,0.31638488,0.12961047657889677,0.17959149,0.67017716,18,9.748892899951898,3,770.2606837606837,704.5,396.304098930734,-1.0,1552.0,508.73675213675216,574.0,230.57238428881274,-1.0,1005.0,823.0316239316239,754.5,431.50665068955715,-1.0,1611.0,478.8102564102564,535.0,222.27743335693347,-1.0,980.0,0.32779093685313165,-1.0,1.98515585889954,-1.0,3.498016357421875,0.43491158770699784,-1.0,2.1209426484863863,-1.0,3.866302490234375,588.4596784542769,629.824462890625,156.534530869542,-1.0,635.3320922851562,591.1308075212006,630.6919555664062,152.831659269548,-1.0,635.2542114257812,35,36,258.15503509561916,7.396541776495934,1420.1360210872194,30.916274314361782,15.18790250506679,58.95547219040832
3Item7,0.7942037387911259,0.9044001,0.37693917981637437,-0.15508682,1.4183764,1.1265446673210548,1.1620181,0.17175844647778804,0.5197727,1.2915403,1.3124341788091252,1.3522229,0.2568534065637808,0.5272381,1.6752285,0.8719525195102553,0.8308126,0.34470047804606674,0.3212299,1.6648769,0.8076722442130598,0.80403936,0.21505626115305512,0.3468496,1.3332318,0.7996513873503558,0.85649484,0.24191884419579684,0.24211317,1.0267564,0.9152398077312682,0.9636842,0.19739040430841515,0.2752268,1.2307233,0.9187006761218084,0.943526,0.26351117349396563,0.44217718,1.4918156,0.7745938999602344,0.8057608,0.24681190534464018,0.29073808,1.0646251,0.7035317216513185,0.6606481,0.15022341580703927,0.3907211,0.98905694,0.726704364688154,0.8201381,0.17647877906575013,0.28907576,0.9103754,0.8037685297572206,0.81503457,0.1904749646927171,0.42106158,1.2590947,0.4700864112390122,0.4771624,0.14945071299225912,0.1638951,0.8217676,0.6845737061762244,0.71861786,0.10182476069624194,0.4508464,0.8741876,0.35518555833193804,0.35911477,0.12041029230210597,0.13409223,0.5670064,0.4786739491125994,0.5011394,0.12884370508630158,0.10299529,0.83289975,18,15.651197899947874,3,780.1757188498402,660.0,460.172818532022,-1.0,1565.0,440.39243876464326,472.0,223.13472111719926,-1.0,1025.0,831.8588924387647,706.0,506.21876942495135,-1.0,1698.0,410.7252396166134,432.0,215.72119161376753,-1.0,968.0,0.2714987969119201,-1.0,1.942978377000835,-1.0,3.5913543701171875,0.3115690269917091,-1.0,2.03090435948104,-1.0,3.761795043945313,553.5520493057462,630.8675537109375,207.2335484841673,-1.0,635.4635009765625,549.4704375668201,631.084716796875,211.79706792572986,-1.0,636.702880859375,47,54,330.20471202029137,7.205363900490438,1671.6444249137817,27.73685321985122,-132.9438737457774,59.35113494028613
3Item8,0.6665900653854367,0.78272945,0.2755975049871469,-0.022432093,1.2560164,0.8100318615674826,0.77443963,0.26596689420566433,0.37927717,1.5232401,1.0314312840130249,1.026177,0.3229041617226209,0.11901288,1.5955681,0.6860838992927241,0.6772356,0.3574724851834768,0.07422166,1.3198986,0.48955872843798565,0.5441775,0.24356437518905003,0.002335461,1.1471118,0.5391718853055244,0.5272792,0.27883145688210975,0.04190712,1.1936747,0.7052784653852459,0.7132336,0.26713423438574857,0.014519134,1.1991415,0.487473145539187,0.5023528,0.3365237356775893,-0.22736625,1.1392032,0.5382833798376375,0.53225607,0.22310480207170175,-0.16221015,0.9685959,0.4934751330651247,0.59002495,0.2678232180242689,-0.09059495,0.9054032,0.625630169738693,0.63890904,0.25876813129953063,-0.13205364,1.0334502,0.5224843120595104,0.49228573,0.2485974411804973,-0.24100564,1.0540274,0.3478159886108242,0.34075776,0.12775676854763818,0.03709527,0.66343987,0.6580375557298451,0.66712004,0.07512878077212669,0.44162485,0.7708729,0.30592448497978886,0.30038264,0.06607157914200719,0.17594388,0.44521222,0.3555549161183472,0.38366726,0.09893842973153023,0.0442004,0.6194252,18,29.212116500013508,3,699.3449358059914,674.0,454.0883906737703,-1.0,1634.0,492.64422253922965,536.0,208.63418460724787,-1.0,1076.0,761.9067047075606,729.0,492.05849079120105,-1.0,1779.0,458.3360912981455,491.0,199.12221190827205,-1.0,968.0,0.2964997121508893,-1.0,1.9603894601248337,-1.0,3.717117309570313,0.37201365254574936,-1.0,2.075565253768168,-1.0,3.891845703125,570.9032689245553,630.1063842773438,183.2002200496502,-1.0,636.7998657226562,569.5454128553796,631.3627319335938,187.05278181608645,-1.0,636.1895141601562,78,87,410.2056967964992,5.812920385043119,2319.3552336322045,22.91553617016109,-55.16934765065032,46.07125893428564
3Item9,0.503839764310532,0.5563083,0.11158828800689666,0.2707425,0.6273662,0.8754647244191097,0.9275361,0.1311643758829305,0.6822432,1.0282416,0.7761553714386535,0.8781651,0.28179983638265005,0.13043748,1.0824811,0.4627251092073833,0.41937992,0.1655640268362735,0.2668938,0.71405935,0.13787330484636265,0.17112787,0.13798342534431607,-0.06425842,0.4970492,0.5205173899022801,0.5307459,0.1158034218177371,0.32874733,0.66251004,0.6256151082953312,0.66855466,0.18073429626140736,0.11098011,0.88463795,0.4988429459446254,0.5193461,0.11977219846357391,0.27451026,0.61747175,0.3841405350217156,0.39598536,0.1652217389818886,0.12562968,0.8057608,0.42800839693811077,0.44501057,0.05434853281372787,0.3257462,0.5622842,0.35273070169924,0.31040213,0.11686898544019435,0.23567003,0.5939588,0.5040133567806732,0.4585927,0.11694938373199473,0.37897348,0.7482026,0.3460626615092291,0.3589407,0.13997841216997955,0.18574308,0.65641826,0.6624825404017373,0.6622711,0.04239142850309124,0.5692889,0.7235806,0.2830252286210641,0.28955862,0.06481487206874181,0.17332065,0.3989438,0.43551933779587404,0.45728084,0.12304847222237089,0.23449725,0.61677945,18,6.0,3,789.0402777777778,597.0,514.3134341317892,-1.0,1650.0,424.90555555555557,412.0,178.36674248036465,-1.0,1033.0,804.1055555555556,610.0,567.7411847138402,-1.0,1703.0,389.04305555555555,393.0,177.50562554613714,-1.0,953.0,0.3859469519721137,-1.0,2.025183285058035,-1.0,3.594955444335937,0.4100283516777886,-1.0,2.109288338625011,-1.0,3.96478271484375,584.444455464681,630.591552734375,163.48150218765304,-1.0,635.0850830078125,573.972075398763,630.8514709472656,181.2682718378882,-1.0,636.07958984375,22,22,264.97188489206525,8.583524059362485,832.6018337581611,29.285682549862827,-99.35942626236405,64.21582519048793
3spl1,1.0093675149929577,1.0128734,0.13615132805041183,0.7466398,1.461841,1.115156350943662,1.2645836,0.2663990396272493,0.67253363,1.3900274,1.2969743558028168,1.5300453,0.4381219898937634,0.37968275,1.6435803,1.3252214451056339,1.3671479,0.13619971124918398,0.99549645,1.563428,0.8286893732535212,0.81379074,0.21298801991671062,0.4457506,1.4546599,0.6243823256760563,0.60222244,0.1976898806301334,0.3513214,0.9265768,0.8276198279859156,0.98746973,0.3007457704933709,0.27091146,1.1409508,0.9742165292112676,1.0247416,0.22770637332318636,0.34114626,1.4634978,0.929744161640845,0.8535496,0.1400063005400412,0.74331915,1.1019614,0.8737035537605634,0.8442255,0.1302342733194674,0.69200885,1.0722502,0.8019973613873239,0.913356,0.1867712743139246,0.42075467,0.96606266,1.1458905403169015,1.2052144,0.18726835140222228,0.524815,1.3008999,0.47143678593661975,0.43383083,0.13376943135194297,0.28382853,0.9242316,0.557123823887324,0.5846948,0.06900280906320419,0.424307,0.654064,0.17889348990704226,0.17306978,0.07497364057058312,0.0307887,0.29623932,0.5138590218591549,0.48668662,0.1483077579740709,0.2812396,0.94376,18,4.644959599943832,3,913.5385996409336,948.0,334.59332241255413,-1.0,1503.0,641.4183123877917,538.0,287.7375888266346,-1.0,1036.0,923.4991023339318,912.0,378.096889226925,-1.0,1668.0,624.8599640933572,523.0,280.80745943713487,-1.0,1019.0,0.40350739018493326,-1.0,2.0454906557705614,-1.0,3.768646240234375,0.5162777857891747,-1.0,2.168152167333888,-1.0,4.046188354492188,621.8122109322402,633.8123168945312,84.30589345491556,-1.0,635.7374877929688,621.6940648405941,633.7062377929688,84.30900058666077,-1.0,636.4089965820312,18,18,287.2836953829032,7.28437854356697,728.437854356697,31.61940831107083,21.048833891501424,61.39394716388476
3spl2,0.6324580913947079,0.54595363,0.24400097623090877,0.38890693,1.4770851,0.705497839983462,0.723286,0.29357383353970185,0.3412409,1.133755,1.2129485739140022,1.2193425,0.23885138237823134,0.72540104,1.5616202,1.0622126651653805,1.2685198,0.47139334694211393,0.36918193,1.7157505,0.5375864046085997,0.5530292,0.32464010316737446,0.1978575,1.464804,0.6442354913065049,0.63491005,0.0698521538924931,0.47225812,0.8341268,0.7995650225633958,0.7392191,0.2046684555831114,0.5370923,1.1498946,0.7998516471499448,0.8182483,0.3280378886975694,0.3457226,1.4634978,0.5614246800088203,0.6305868,0.3389740111900947,0.008356751,1.105606,0.6740694115435502,0.69449735,0.05975334915383353,0.54030764,0.78240466,0.6454506778335171,0.6751588,0.16692493960275764,0.17505534,0.8347787,0.6931874547353915,0.56948894,0.28183464944069325,0.2960987,1.2052144,0.4406142243274531,0.42395836,0.12364214333266972,0.25823995,0.93746555,0.6047149463230431,0.5802074,0.10267176131425097,0.45842227,0.8040998,0.16168531528445423,0.17890355,0.09016481235934261,-0.0953692,0.27888212,0.45013140241455346,0.44717655,0.10364472356367681,0.3115716,0.94376,18,5.945852499920875,3,1026.5812324929973,1144.0,398.98751555850765,-1.0,1511.0,605.1988795518207,535.5,236.7712803811498,-1.0,1027.0,1099.3711484593837,1241.5,432.3295887119198,-1.0,1634.0,580.9341736694678,537.0,228.04239753115348,-1.0,1032.0,0.45412400189568014,-1.0,2.125919993300426,-1.0,3.825851440429688,0.5496202784092153,-1.0,2.250841504296436,-1.0,4.10638427734375,610.0091015043713,633.6151123046875,121.2315215984443,-1.0,637.8558959960938,609.8391739874661,632.5424194335938,116.47851138123708,-1.0,637.6876831054688,19,20,359.9322137391159,8.458513186980804,930.4364505678884,32.03874405919666,-194.4389134499365,71.85920857540691
1Item1,0.7465064368057949,0.6639908,0.44363121438105757,0.029193403,1.7030239,0.4902118281201812,0.6135345,0.43116901700786125,-0.6187097,1.1173507,0.8575794149098334,0.9882182,0.4808354957645133,-0.53500164,1.4898708,1.096624156724466,0.93421966,0.2781184360461483,0.23237814,1.560873,0.4996948159630384,0.37193114,0.39503175095071247,-0.052217774,1.5254495,0.1991485576221837,0.22690116,0.3497793383946766,-0.5378073,0.8160903,0.42836702309668867,0.5684508,0.4305163843944862,-0.7693484,1.0268728,0.7173598981306634,0.6725661,0.09284828525272541,0.45557272,0.87560296,0.6118947533601073,0.6236577,0.3085347580173543,-0.24569805,1.3677247,0.3385639247843495,0.3512031,0.24776423686713064,-0.20251572,0.9134997,0.5213742435847074,0.6048261,0.31080705352164295,-0.35067964,1.104976,0.8412356647018682,0.80286795,0.05907307695954348,0.80286795,0.97196704,0.5412580891072827,0.5288149,0.11883707520482652,0.28656113,0.8476414,0.8276223948070255,0.82346964,0.07918567335408658,0.6416367,1.0118592,0.6961101206947086,0.69066364,0.10395066925899746,0.47591072,0.92707175,1.1450683031994628,1.1317297,0.02664927152058447,1.1317297,1.2825332,19,29.27143650000108,1,604.3908340449758,528.0,521.3821789563518,-1.0,1733.0,374.78024480500994,369.0,284.0980955406132,-1.0,991.0,592.8998007401082,491.0,463.91543145563827,-1.0,1712.0,450.4759464844862,491.0,271.859590112587,-1.0,1030.0,-0.3233010204911334,-1.0,1.490004433262066,-1.0,3.571990966796875,-0.027776373372673826,-1.0,1.7625036731661636,-1.0,4.03814697265625,453.2646623193929,594.9420776367188,255.99253620899924,-1.0,617.1676635742188,515.2327223771528,594.4827880859375,202.18151129073772,-1.0,600.7377319335938,101,183,229.70589527963782,6.400633690900092,3897.985917758156,35.27723910265123,23.684649480733395,51.377413105342
